CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
794579658,47.0,3.0,32.0,3.0,2.0,2.0,23424.0,2517.0,20907.0,0.762,3537.0,73.0,0.738,0.107,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
717052158,39.0,3.0,32.0,3.0,2.0,2.0,21718.0,2386.0,19332.0,0.743,3492.0,66.0,0.692,0.11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
818311533,53.0,3.0,48.0,5.0,3.0,1.0,4908.0,1429.0,3479.0,0.745,3535.0,65.0,0.667,0.291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716156508,52.0,2.0,36.0,3.0,1.0,3.0,1470.0,0.0,1470.0,0.64,4095.0,63.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
711191808,39.0,0.0,32.0,3.0,1.0,4.0,34516.0,1793.0,32723.0,0.545,4256.0,82.0,0.783,0.052,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
712084383,63.0,1.0,56.0,4.0,2.0,2.0,7936.0,2081.0,5855.0,0.941,4247.0,81.0,0.841,0.262,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
788641758,53.0,4.0,45.0,5.0,3.0,2.0,14366.0,888.0,13478.0,0.638,3868.0,66.0,0.61,0.062,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
788768883,54.0,0.0,35.0,4.0,1.0,3.0,9231.0,1642.0,7589.0,0.416,4676.0,68.0,0.659,0.178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713277783,45.0,4.0,36.0,6.0,2.0,2.0,18679.0,905.0,17774.0,0.541,2168.0,55.0,0.486,0.048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
717451833,45.0,3.0,36.0,6.0,3.0,2.0,20356.0,2517.0,17839.0,0.607,4547.0,67.0,0.861,0.124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
712291308,52.0,1.0,40.0,5.0,1.0,3.0,2259.0,1721.0,538.0,0.682,1852.0,38.0,0.81,0.762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
712852233,64.0,0.0,53.0,5.0,3.0,4.0,6663.0,765.0,5898.0,1.129,4583.0,78.0,0.857,0.115,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712312908,47.0,4.0,34.0,6.0,2.0,4.0,2424.0,0.0,2424.0,0.662,3890.0,66.0,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
773457558,45.0,5.0,39.0,3.0,2.0,2.0,15677.0,1227.0,14450.0,0.76,3818.0,81.0,0.588,0.078,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
716194683,41.0,4.0,30.0,4.0,2.0,3.0,2334.0,1138.0,1196.0,0.826,2155.0,48.0,0.714,0.488,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720563058,56.0,3.0,43.0,6.0,1.0,3.0,1816.0,1052.0,764.0,0.547,4175.0,65.0,0.667,0.579,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
719502183,52.0,2.0,36.0,3.0,1.0,3.0,4950.0,1829.0,3121.0,0.671,4529.0,73.0,0.872,0.369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712287333,39.0,1.0,30.0,3.0,1.0,4.0,34516.0,2055.0,32461.0,0.589,4048.0,74.0,0.51,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
716944983,61.0,0.0,36.0,4.0,3.0,4.0,24172.0,2517.0,21655.0,0.424,1658.0,27.0,0.5,0.104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718115733,57.0,1.0,36.0,4.0,1.0,3.0,9037.0,1544.0,7493.0,0.321,1627.0,27.0,0.5,0.171,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
827691858,46.0,3.0,42.0,3.0,2.0,4.0,7616.0,1251.0,6365.0,0.581,2006.0,52.0,0.405,0.164,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716431833,38.0,2.0,28.0,3.0,3.0,4.0,11209.0,1165.0,10044.0,0.966,4614.0,96.0,0.714,0.104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
717265983,44.0,4.0,36.0,3.0,2.0,0.0,9908.0,2066.0,7842.0,0.463,3749.0,80.0,0.667,0.209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
769578858,40.0,2.0,33.0,4.0,3.0,1.0,18737.0,0.0,18737.0,0.797,4010.0,76.0,0.767,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
712815858,57.0,1.0,45.0,5.0,2.0,4.0,5330.0,0.0,5330.0,0.515,3525.0,79.0,0.837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
815851233,52.0,3.0,47.0,6.0,1.0,3.0,19032.0,0.0,19032.0,0.417,1726.0,42.0,0.312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
779425608,50.0,1.0,32.0,6.0,1.0,4.0,5916.0,983.0,4933.0,0.761,3752.0,75.0,0.974,0.166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
811532208,51.0,4.0,46.0,3.0,5.0,2.0,16277.0,1170.0,15107.0,0.95,3634.0,62.0,0.676,0.072,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
713896533,42.0,4.0,33.0,5.0,1.0,3.0,9442.0,838.0,8604.0,0.654,3157.0,63.0,0.853,0.089,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
712546233,51.0,3.0,39.0,5.0,1.0,3.0,2990.0,0.0,2990.0,0.598,4065.0,76.0,0.767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
772148058,45.0,3.0,34.0,6.0,6.0,3.0,2210.0,759.0,1451.0,0.892,2755.0,53.0,0.559,0.343,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
771776808,44.0,4.0,33.0,5.0,4.0,3.0,1527.0,0.0,1527.0,0.531,1877.0,38.0,0.462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715905633,45.0,1.0,36.0,3.0,1.0,3.0,6022.0,1433.0,4589.0,0.955,3433.0,68.0,0.943,0.238,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
778282758,55.0,2.0,45.0,6.0,2.0,1.0,26729.0,1052.0,25677.0,1.034,4140.0,69.0,0.816,0.039,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
717886008,63.0,1.0,51.0,5.0,3.0,2.0,6102.0,0.0,6102.0,0.639,4527.0,67.0,0.558,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
709985133,33.0,2.0,24.0,3.0,1.0,2.0,6803.0,2296.0,4507.0,0.754,2603.0,47.0,1.043,0.337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
709289358,46.0,3.0,38.0,4.0,1.0,2.0,8101.0,1266.0,6835.0,0.615,3226.0,53.0,0.71,0.156,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
720457608,41.0,4.0,36.0,4.0,1.0,1.0,4632.0,0.0,4632.0,0.637,4306.0,63.0,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
780612558,58.0,1.0,46.0,3.0,3.0,3.0,1996.0,1850.0,146.0,0.952,3421.0,55.0,0.719,0.927,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
714216033,51.0,3.0,42.0,4.0,1.0,2.0,11600.0,738.0,10862.0,0.692,3488.0,80.0,0.778,0.064,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
710577708,35.0,1.0,25.0,5.0,3.0,3.0,2657.0,1983.0,674.0,0.831,2591.0,59.0,0.903,0.746,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719462433,42.0,5.0,36.0,4.0,2.0,2.0,8464.0,1002.0,7462.0,0.598,4227.0,92.0,0.84,0.118,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
769063308,45.0,3.0,39.0,6.0,2.0,2.0,29003.0,2323.0,26680.0,0.671,1676.0,36.0,0.714,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
715136583,51.0,3.0,36.0,4.0,3.0,4.0,5000.0,942.0,4058.0,0.604,4077.0,81.0,0.653,0.188,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
710915358,63.0,0.0,55.0,5.0,1.0,2.0,14963.0,1616.0,13347.0,0.755,3242.0,58.0,1.0,0.108,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
709841433,45.0,2.0,33.0,6.0,3.0,3.0,3855.0,1188.0,2667.0,0.927,3885.0,83.0,0.627,0.308,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
710509758,36.0,4.0,36.0,5.0,3.0,3.0,28200.0,765.0,27435.0,0.68,2507.0,64.0,0.641,0.027,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720527058,39.0,1.0,24.0,4.0,3.0,3.0,2310.0,1306.0,1004.0,0.525,4343.0,74.0,0.682,0.565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711787383,52.0,2.0,40.0,3.0,1.0,3.0,1960.0,1428.0,532.0,0.57,3782.0,64.0,0.641,0.729,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715824108,52.0,1.0,38.0,3.0,1.0,3.0,3773.0,1291.0,2482.0,0.878,4697.0,75.0,0.667,0.342,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719474583,50.0,1.0,30.0,6.0,2.0,3.0,9771.0,1776.0,7995.0,0.46,2778.0,53.0,0.472,0.182,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
719282433,60.0,0.0,48.0,3.0,3.0,4.0,6417.0,1372.0,5045.0,1.154,3280.0,71.0,0.69,0.214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
772669833,43.0,3.0,33.0,4.0,3.0,2.0,16037.0,0.0,16037.0,0.558,3048.0,70.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
789365508,49.0,2.0,39.0,2.0,3.0,4.0,14839.0,512.0,14327.0,0.176,1453.0,26.0,0.13,0.035,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
806641683,44.0,3.0,39.0,5.0,2.0,2.0,34516.0,1461.0,33055.0,0.646,3416.0,70.0,0.707,0.042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
805534608,54.0,2.0,49.0,4.0,3.0,3.0,8769.0,1314.0,7455.0,0.477,3817.0,60.0,0.818,0.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
781117533,50.0,1.0,36.0,6.0,3.0,2.0,20968.0,0.0,20968.0,0.64,2823.0,61.0,0.794,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
710294808,44.0,3.0,36.0,4.0,1.0,2.0,2188.0,1241.0,947.0,0.782,4509.0,67.0,0.675,0.567,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718788258,52.0,5.0,40.0,3.0,3.0,4.0,30314.0,776.0,29538.0,0.705,3290.0,82.0,0.64,0.026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
716404383,47.0,2.0,36.0,1.0,3.0,2.0,18799.0,2517.0,16282.0,0.813,2315.0,52.0,0.625,0.134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
824795358,49.0,3.0,45.0,3.0,3.0,0.0,1638.0,1038.0,600.0,0.718,4150.0,70.0,0.591,0.634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715196508,45.0,3.0,35.0,5.0,3.0,2.0,3538.0,0.0,3538.0,0.653,4123.0,74.0,0.762,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
779051808,35.0,1.0,16.0,3.0,2.0,2.0,2546.0,1348.0,1198.0,0.877,4145.0,75.0,0.596,0.529,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720695583,65.0,1.0,53.0,6.0,2.0,3.0,10775.0,1787.0,8988.0,0.648,3432.0,70.0,0.75,0.166,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
826414083,47.0,4.0,43.0,4.0,3.0,4.0,4798.0,1017.0,3781.0,0.458,4225.0,79.0,0.681,0.212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
708426483,56.0,2.0,36.0,4.0,6.0,1.0,5816.0,716.0,5100.0,0.923,3534.0,73.0,1.147,0.123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
787472283,49.0,2.0,36.0,4.0,2.0,2.0,20533.0,1321.0,19212.0,0.716,3918.0,78.0,0.5,0.064,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
716948283,58.0,1.0,49.0,3.0,3.0,2.0,9890.0,0.0,9890.0,0.653,3497.0,69.0,0.683,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
778375458,52.0,3.0,32.0,6.0,3.0,3.0,30820.0,1724.0,29096.0,0.948,3402.0,75.0,0.923,0.056,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
718504983,45.0,2.0,37.0,6.0,2.0,2.0,6091.0,0.0,6091.0,0.56,3340.0,60.0,0.579,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
709625733,50.0,2.0,40.0,5.0,2.0,3.0,9690.0,1115.0,8575.0,0.542,4620.0,64.0,0.488,0.115,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719357058,62.0,2.0,56.0,5.0,3.0,2.0,6797.0,1428.0,5369.0,0.747,3962.0,70.0,0.795,0.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
709626858,44.0,3.0,31.0,3.0,3.0,4.0,4985.0,1379.0,3606.0,0.896,4222.0,61.0,0.605,0.277,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711843708,61.0,0.0,36.0,2.0,3.0,3.0,2125.0,0.0,2125.0,0.654,2860.0,38.0,0.727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711349083,47.0,4.0,28.0,3.0,2.0,4.0,4012.0,0.0,4012.0,1.073,2962.0,60.0,0.765,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
721462458,52.0,3.0,42.0,3.0,2.0,1.0,23858.0,1179.0,22679.0,0.671,3784.0,69.0,0.683,0.049,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
780833058,46.0,2.0,32.0,4.0,3.0,2.0,2619.0,2271.0,348.0,0.61,3835.0,60.0,0.818,0.867,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
769962933,40.0,3.0,34.0,4.0,1.0,4.0,6728.0,1192.0,5536.0,0.687,5244.0,75.0,0.471,0.177,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719095533,47.0,4.0,39.0,3.0,3.0,3.0,2680.0,1652.0,1028.0,1.132,3382.0,58.0,0.758,0.616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
709718058,52.0,4.0,36.0,5.0,1.0,4.0,2936.0,2181.0,755.0,0.478,4650.0,78.0,0.625,0.743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
819151083,46.0,5.0,41.0,3.0,3.0,4.0,7478.0,1775.0,5703.0,0.54,4042.0,79.0,0.491,0.237,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
770778108,49.0,4.0,35.0,4.0,2.0,3.0,2527.0,1419.0,1108.0,0.797,3585.0,68.0,0.943,0.562,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718877883,44.0,3.0,36.0,3.0,1.0,1.0,5644.0,2517.0,3127.0,0.86,2440.0,44.0,0.76,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
710376708,50.0,5.0,33.0,4.0,3.0,3.0,2837.0,1377.0,1460.0,0.564,3928.0,54.0,0.8,0.485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
718366983,40.0,3.0,31.0,6.0,2.0,4.0,18584.0,2446.0,16138.0,0.76,3504.0,64.0,0.882,0.132,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
719604858,45.0,3.0,31.0,4.0,3.0,3.0,5941.0,0.0,5941.0,0.522,2196.0,37.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
714549558,41.0,2.0,32.0,3.0,2.0,2.0,9576.0,0.0,9576.0,0.817,2362.0,49.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
